MAIRA Recording v4
Formula Vee - Classic @ Circuit de Ledenon -  (104s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-0.08940639,-0.23989828,0,0.093885675,0.02431566,0.03579016,0,0,-0.0015627984,0.036716517,6747.667,6500,3,4,False,38.176544,0.029831111,0.0031451704,6.719512,0.05802154,-0.0011026679,5.622394,3.326768,38.176533,38.176544,0.029349122,-0.20203134,0.02476654,0.0061177183,-0.006968985,-0.005657635,0.03950933,0.03944381,1,0
-0.08940639,-0.26002795,0,0.093885675,0.02431566,0.03579016,0,0,-0.0015627984,0.036716517,6747.667,6500,3,4,False,38.176544,0.029831111,0.0031451704,6.719512,0.05802154,-0.0006671246,5.622394,3.326768,38.176533,38.176544,0.029531173,-0.24022539,0.02121361,0.006638069,-0.011363334,-0.00560663,0.039480437,0.03942664,1,0
-0.08940639,-0.23509268,0,0.093885675,0.02431566,0.03579016,0,0,-0.0015627984,0.036716517,6747.667,6500,3,4,False,38.176544,0.029831111,0.0031451704,6.719512,0.05802154,-0.0004197676,5.622394,3.326768,38.176533,38.176544,0.029596578,-0.2699151,0.013951655,0.007427397,-0.011592429,-0.007266543,0.03944572,0.039411716,1,0
-0.08940639,-0.1724456,0,0.093885675,0.02431566,0.03579016,0,0,-0.0015627984,0.036716517,6747.667,6500,3,4,False,38.176544,0.029831111,0.0031451704,6.719512,0.05802154,-0.0003776846,5.622394,3.326768,38.176533,38.176544,0.02968042,-0.259029,0.0077636014,0.008283545,-0.012412776,-0.009649173,0.039413918,0.03938878,1,0
-0.08940639,-0.08940639,0,0.093885675,0.02431566,0.03579016,0,0,-0.0015627984,0.036716517,6747.667,6500,3,4,False,38.176544,0.029831111,0.0031451704,6.719512,0.05802154,-0.0004859612,5.622394,3.326768,38.176533,38.176544,0.029831111,-0.23845518,0.0035137108,0.009235471,-0.015457858,-0.00840359,0.039377056,0.03935925,1,0
0.21053265,0.02847507,0,0.0926393,0.015586021,0.021869015,0,0,-0.0016440088,0.03661524,6743.952,6500,3,4,False,38.18324,0.031386778,0.0033864581,6.719512,0.014477264,-0.0006503376,6.258264,3.3267887,38.183224,38.18324,0.029943686,-0.25892946,-0.0024535663,0.010313645,-0.014919245,-0.0053556305,0.039330326,0.039339334,1,0
0.21053265,0.13901196,0,0.0926393,0.015586021,0.021869015,0,0,-0.0016440088,0.03661524,6743.952,6500,3,4,False,38.18324,0.031386778,0.0033864581,6.719512,0.014477264,-0.0008241,6.258264,3.3267887,38.183224,38.18324,0.030047864,-0.2702031,-0.009062309,0.011427393,-0.009749853,-0.0032382992,0.03929284,0.039328802,1,0
0.21053265,0.23445784,0,0.0926393,0.015586021,0.021869015,0,0,-0.0016440088,0.03661524,6743.952,6500,3,4,False,38.18324,0.031386778,0.0033864581,6.719512,0.014477264,-0.0009767822,6.258264,3.3267887,38.183224,38.18324,0.030231401,-0.25043488,-0.013268691,0.012394712,-0.0034273572,-0.0031294897,0.039274104,0.039322607,1,0
0.21053265,0.28994635,0,0.0926393,0.015586021,0.021869015,0,0,-0.0016440088,0.03661524,6743.952,6500,3,4,False,38.18324,0.031386778,0.0033864581,6.719512,0.014477264,-0.0010665314,6.258264,3.3267887,38.183224,38.18324,0.030526895,-0.21563621,-0.012919411,0.013036437,0.0010634047,-0.005099813,0.03927215,0.039313722,1,0
0.21053265,0.28425416,0,0.0926393,0.015586021,0.021869015,0,0,-0.0016440088,0.03661524,6743.952,6500,3,4,False,38.18324,0.031386778,0.0033864581,6.719512,0.014477264,-0.0010509357,6.258264,3.3267887,38.183224,38.18324,0.030926622,-0.18037662,-0.007603696,0.013614834,0.0031175006,-0.007906064,0.039279163,0.03929643,1,0
0.21053265,0.21053265,0,0.0926393,0.015586021,0.021869015,0,0,-0.0016440088,0.03661524,6743.952,6500,3,4,False,38.18324,0.031386778,0.0033864581,6.719512,0.014477264,-0.00089783507,6.258264,3.3267887,38.183224,38.18324,0.031386778,-0.15284666,0.0015998852,0.014451573,0.0034530202,-0.009286472,0.03928925,0.039270945,1,0
