MAIRA Recording v3
Mazda MX-5 Cup @ Summit Point Raceway -  (1%, 84s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,WheelPosition,WheelVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,TrackPosition,YawNorth,VelocityX,Speed
4.353839,4.1570477,0.030719757,0.21230705,0.39188412,0.08108771,0.025223136,0.027465818,0,0,-0.0041630203,-0.19291645,6895.855,7200,2,6,False,34.468918,0.07174724,-0.19637713,17.278645,-0.23213981,724.71893,0.08517565,34.46884,34.468918
4.353839,4.353839,0.030719757,0.21230705,0.39188412,0.08108771,0.025223136,0.027465818,0,0,-0.0041630203,-0.19291645,6895.855,7200,2,6,False,34.468918,0.07174724,-0.19637713,17.278645,-0.23213981,724.71893,0.08517565,34.46884,34.468918
4.733529,4.55294,0.010612488,0.21457973,0.3424502,0.04255424,0.025497794,0.016479492,0,0,-0.0043447865,-0.17693624,6907.677,7200,2,6,False,34.501495,0.07495064,-0.19879662,17.278645,-0.14516918,725.29974,0.08724642,34.501415,34.501495
4.733529,4.772999,-0.025550842,0.21457973,0.3424502,0.04255424,0.025497794,0.016479492,0,0,-0.0043447865,-0.17693624,6907.677,7200,2,6,False,34.501495,0.07495064,-0.19879662,17.278645,-0.14516918,725.29974,0.08724642,34.501415,34.501495
4.733529,4.9035945,0.018972397,0.21457973,0.3424502,0.04255424,0.025497794,0.016479492,0,0,-0.0043447865,-0.17693624,6907.677,7200,2,6,False,34.501495,0.07495064,-0.19879662,17.278645,-0.14516918,725.29974,0.08724642,34.501415,34.501495
4.733529,4.905855,-0.011516571,0.21457973,0.3424502,0.04255424,0.025497794,0.016479492,0,0,-0.0043447865,-0.17693624,6907.677,7200,2,6,False,34.501495,0.07495064,-0.19879662,17.278645,-0.14516918,725.29974,0.08724642,34.501415,34.501495
4.733529,4.829409,-0.06700897,0.21457973,0.3424502,0.04255424,0.025497794,0.016479492,0,0,-0.0043447865,-0.17693624,6907.677,7200,2,6,False,34.501495,0.07495064,-0.19879662,17.278645,-0.14516918,725.29974,0.08724642,34.501415,34.501495
4.733529,4.733529,-0.06804466,0.21457973,0.3424502,0.04255424,0.025497794,0.016479492,0,0,-0.0043447865,-0.17693624,6907.677,7200,2,6,False,34.501495,0.07495064,-0.19879662,17.278645,-0.14516918,725.29974,0.08724642,34.501415,34.501495
4.622902,4.5955353,-0.030967712,0.23159198,0.36860424,0.043301295,0.025528312,0.0018310546,0,0,-0.004995046,-0.15652278,6911.8,7200,2,6,False,34.535435,0.08625278,-0.1990388,17.278645,-0.014531313,725.881,0.08944884,34.535328,34.535435
4.622902,4.575204,0.024246216,0.23159198,0.36860424,0.043301295,0.025528312,0.0018310546,0,0,-0.004995046,-0.15652278,6911.8,7200,2,6,False,34.535435,0.08625278,-0.1990388,17.278645,-0.014531313,725.881,0.08944884,34.535328,34.535435
4.622902,4.60803,0.038188934,0.23159198,0.36860424,0.043301295,0.025528312,0.0018310546,0,0,-0.004995046,-0.15652278,6911.8,7200,2,6,False,34.535435,0.08625278,-0.1990388,17.278645,-0.014531313,725.881,0.08944884,34.535328,34.535435
4.622902,4.6233478,-0.06919289,0.23159198,0.36860424,0.043301295,0.025528312,0.0018310546,0,0,-0.004995046,-0.15652278,6911.8,7200,2,6,False,34.535435,0.08625278,-0.1990388,17.278645,-0.014531313,725.881,0.08944884,34.535328,34.535435
4.622902,4.6155825,-0.046884537,0.23159198,0.36860424,0.043301295,0.025528312,0.0018310546,0,0,-0.004995046,-0.15652278,6911.8,7200,2,6,False,34.535435,0.08625278,-0.1990388,17.278645,-0.014531313,725.881,0.08944884,34.535328,34.535435
4.622902,4.622902,0.041395187,0.23159198,0.36860424,0.043301295,0.025528312,0.0018310546,0,0,-0.004995046,-0.15652278,6911.8,7200,2,6,False,34.535435,0.08625278,-0.1990388,17.278645,-0.014531313,725.881,0.08944884,34.535328,34.535435
4.7307587,4.6449857,0.06618881,0.24015257,0.37514913,0.030764235,0.025497794,-0.0018310546,0,0,-0.005651199,-0.1400279,6910.2188,7200,2,6,False,34.57156,0.097684994,-0.19903883,17.278645,-1.7881392E-06,726.4625,0.091759115,34.571423,34.57156
4.7307587,4.6604357,0.059835434,0.24015257,0.37514913,0.030764235,0.025497794,-0.0018310546,0,0,-0.005651199,-0.1400279,6910.2188,7200,2,6,False,34.57156,0.097684994,-0.19903883,17.278645,-1.7881392E-06,726.4625,0.091759115,34.571423,34.57156
4.7307587,4.6491346,0.005039215,0.24015257,0.37514913,0.030764235,0.025497794,-0.0018310546,0,0,-0.005651199,-0.1400279,6910.2188,7200,2,6,False,34.57156,0.097684994,-0.19903883,17.278645,-1.7881392E-06,726.4625,0.091759115,34.571423,34.57156
4.7307587,4.645423,-0.01600647,0.24015257,0.37514913,0.030764235,0.025497794,-0.0018310546,0,0,-0.005651199,-0.1400279,6910.2188,7200,2,6,False,34.57156,0.097684994,-0.19903883,17.278645,-1.7881392E-06,726.4625,0.091759115,34.571423,34.57156
4.7307587,4.683918,0.06108284,0.24015257,0.37514913,0.030764235,0.025497794,-0.0018310546,0,0,-0.005651199,-0.1400279,6910.2188,7200,2,6,False,34.57156,0.097684994,-0.19903883,17.278645,-1.7881392E-06,726.4625,0.091759115,34.571423,34.57156
4.7307587,4.7307587,0.048625946,0.24015257,0.37514913,0.030764235,0.025497794,-0.0018310546,0,0,-0.005651199,-0.1400279,6910.2188,7200,2,6,False,34.57156,0.097684994,-0.19903883,17.278645,-1.7881392E-06,726.4625,0.091759115,34.571423,34.57156
4.8664308,4.663604,0.05898285,0.24892,0.4190231,0.066071466,0.025223136,-0.016479492,0,0,-0.0063482807,-0.11912604,6904.824,7200,2,6,False,34.60877,0.10985253,-0.19710389,17.278645,0.11609673,727.0443,0.0941629,34.608593,34.60877
4.8664308,4.5863323,0.00472641,0.24892,0.4190231,0.066071466,0.025223136,-0.016479492,0,0,-0.0063482807,-0.11912604,6904.824,7200,2,6,False,34.60877,0.10985253,-0.19710389,17.278645,0.11609673,727.0443,0.0941629,34.608593,34.60877
4.8664308,4.5664926,-0.044935226,0.24892,0.4190231,0.066071466,0.025223136,-0.016479492,0,0,-0.0063482807,-0.11912604,6904.824,7200,2,6,False,34.60877,0.10985253,-0.19710389,17.278645,0.11609673,727.0443,0.0941629,34.608593,34.60877
4.8664308,4.6544566,0.07534027,0.24892,0.4190231,0.066071466,0.025223136,-0.016479492,0,0,-0.0063482807,-0.11912604,6904.824,7200,2,6,False,34.60877,0.10985253,-0.19710389,17.278645,0.11609673,727.0443,0.0941629,34.608593,34.60877
4.8664308,4.791523,0.054872513,0.24892,0.4190231,0.066071466,0.025223136,-0.016479492,0,0,-0.0063482807,-0.11912604,6904.824,7200,2,6,False,34.60877,0.10985253,-0.19710389,17.278645,0.11609673,727.0443,0.0941629,34.608593,34.60877
4.8664308,4.8664308,0.018787384,0.24892,0.4190231,0.066071466,0.025223136,-0.016479492,0,0,-0.0063482807,-0.11912604,6904.824,7200,2,6,False,34.60877,0.10985253,-0.19710389,17.278645,0.11609673,727.0443,0.0941629,34.608593,34.60877
4.925694,4.8279257,0.07526779,0.2339047,0.4517858,0.116305865,0.02479589,-0.025634764,0,0,-0.006651,-0.09829213,6898.1885,7200,2,6,False,34.645214,0.11521202,-0.19371738,17.278645,0.20319073,727.6267,0.09663965,34.645023,34.645214
4.925694,4.8266726,0.030719757,0.2339047,0.4517858,0.116305865,0.02479589,-0.025634764,0,0,-0.006651,-0.09829213,6898.1885,7200,2,6,False,34.645214,0.11521202,-0.19371738,17.278645,0.20319073,727.6267,0.09663965,34.645023,34.645214
4.925694,4.8727384,0.030719757,0.2339047,0.4517858,0.116305865,0.02479589,-0.025634764,0,0,-0.006651,-0.09829213,6898.1885,7200,2,6,False,34.645214,0.11521202,-0.19371738,17.278645,0.20319073,727.6267,0.09663965,34.645023,34.645214
4.925694,4.9205008,0.030719757,0.2339047,0.4517858,0.116305865,0.02479589,-0.025634764,0,0,-0.006651,-0.09829213,6898.1885,7200,2,6,False,34.645214,0.11521202,-0.19371738,17.278645,0.20319073,727.6267,0.09663965,34.645023,34.645214
4.925694,4.9329634,0.030719757,0.2339047,0.4517858,0.116305865,0.02479589,-0.025634764,0,0,-0.006651,-0.09829213,6898.1885,7200,2,6,False,34.645214,0.11521202,-0.19371738,17.278645,0.20319073,727.6267,0.09663965,34.645023,34.645214
4.925694,4.925694,0.030719757,0.2339047,0.4517858,0.116305865,0.02479589,-0.025634764,0,0,-0.006651,-0.09829213,6898.1885,7200,2,6,False,34.645214,0.11521202,-0.19371738,17.278645,0.20319073,727.6267,0.09663965,34.645023,34.645214
4.9222527,4.890654,-0.062833786,0.2308245,0.42381367,0.11498708,0.02415502,-0.038452145,0,0,-0.007236867,-0.06766155,6898.892,7200,2,6,False,34.680466,0.12548813,-0.18888038,17.278645,0.29021946,728.20966,0.09920427,34.680237,34.680466
4.9222527,4.91963,0.02322197,0.2308245,0.42381367,0.11498708,0.02415502,-0.038452145,0,0,-0.007236867,-0.06766155,6898.892,7200,2,6,False,34.680466,0.12548813,-0.18888038,17.278645,0.29021946,728.20966,0.09920427,34.680237,34.680466
4.9222527,4.961793,0.041793823,0.2308245,0.42381367,0.11498708,0.02415502,-0.038452145,0,0,-0.007236867,-0.06766155,6898.892,7200,2,6,False,34.680466,0.12548813,-0.18888038,17.278645,0.29021946,728.20966,0.09920427,34.680237,34.680466
4.9222527,4.976875,-0.018802643,0.2308245,0.42381367,0.11498708,0.02415502,-0.038452145,0,0,-0.007236867,-0.06766155,6898.892,7200,2,6,False,34.680466,0.12548813,-0.18888038,17.278645,0.29021946,728.20966,0.09920427,34.680237,34.680466
4.9222527,4.9581738,0.026828766,0.2308245,0.42381367,0.11498708,0.02415502,-0.038452145,0,0,-0.007236867,-0.06766155,6898.892,7200,2,6,False,34.680466,0.12548813,-0.18888038,17.278645,0.29021946,728.20966,0.09920427,34.680237,34.680466
4.9222527,4.9222527,0.06121254,0.2308245,0.42381367,0.11498708,0.02415502,-0.038452145,0,0,-0.007236867,-0.06766155,6898.892,7200,2,6,False,34.680466,0.12548813,-0.18888038,17.278645,0.29021946,728.20966,0.09920427,34.680237,34.680466
4.790157,4.846709,0.04556465,0.22054999,0.4597004,0.059407316,0.023392081,-0.045776363,0,0,-0.007905501,-0.041711427,6908.5874,7200,2,6,False,34.714058,0.13721494,-0.18283415,17.278645,0.3627741,728.793,0.1018523,34.713787,34.714058
4.790157,4.802306,0.04824829,0.22054999,0.4597004,0.059407316,0.023392081,-0.045776363,0,0,-0.007905501,-0.041711427,6908.5874,7200,2,6,False,34.714058,0.13721494,-0.18283415,17.278645,0.3627741,728.793,0.1018523,34.713787,34.714058
4.790157,4.784849,0.023101807,0.22054999,0.4597004,0.059407316,0.023392081,-0.045776363,0,0,-0.007905501,-0.041711427,6908.5874,7200,2,6,False,34.714058,0.13721494,-0.18283415,17.278645,0.3627741,728.793,0.1018523,34.713787,34.714058
4.790157,4.7900805,0.03847885,0.22054999,0.4597004,0.059407316,0.023392081,-0.045776363,0,0,-0.007905501,-0.041711427,6908.5874,7200,2,6,False,34.714058,0.13721494,-0.18283415,17.278645,0.3627741,728.793,0.1018523,34.713787,34.714058
4.790157,4.7969823,0.04490471,0.22054999,0.4597004,0.059407316,0.023392081,-0.045776363,0,0,-0.007905501,-0.041711427,6908.5874,7200,2,6,False,34.714058,0.13721494,-0.18283415,17.278645,0.3627741,728.793,0.1018523,34.713787,34.714058
4.790157,4.790157,-0.018259048,0.22054999,0.4597004,0.059407316,0.023392081,-0.045776363,0,0,-0.007905501,-0.041711427,6908.5874,7200,2,6,False,34.714058,0.13721494,-0.18283415,17.278645,0.3627741,728.793,0.1018523,34.713787,34.714058
4.4400434,4.7090254,0.023656845,0.2188085,0.47517017,0.0990339,0.022323966,-0.064086914,0,0,-0.008372226,-0.023246953,6919.6187,7200,2,6,False,34.746593,0.14545189,-0.17461166,17.278645,0.4933494,729.37665,0.10451512,34.74629,34.746593
4.4400434,4.6848536,-0.003282547,0.2188085,0.47517017,0.0990339,0.022323966,-0.064086914,0,0,-0.008372226,-0.023246953,6919.6187,7200,2,6,False,34.746593,0.14545189,-0.17461166,17.278645,0.4933494,729.37665,0.10451512,34.74629,34.746593
4.4400434,4.659655,-0.028392792,0.2188085,0.47517017,0.0990339,0.022323966,-0.064086914,0,0,-0.008372226,-0.023246953,6919.6187,7200,2,6,False,34.746593,0.14545189,-0.17461166,17.278645,0.4933494,729.37665,0.10451512,34.74629,34.746593
4.4400434,4.5961633,0.036302567,0.2188085,0.47517017,0.0990339,0.022323966,-0.064086914,0,0,-0.008372226,-0.023246953,6919.6187,7200,2,6,False,34.746593,0.14545189,-0.17461166,17.278645,0.4933494,729.37665,0.10451512,34.74629,34.746593
4.4400434,4.5024843,-0.018857956,0.2188085,0.47517017,0.0990339,0.022323966,-0.064086914,0,0,-0.008372226,-0.023246953,6919.6187,7200,2,6,False,34.746593,0.14545189,-0.17461166,17.278645,0.4933494,729.37665,0.10451512,34.74629,34.746593
4.4400434,4.4400434,-0.07632828,0.2188085,0.47517017,0.0990339,0.022323966,-0.064086914,0,0,-0.008372226,-0.023246953,6919.6187,7200,2,6,False,34.746593,0.14545189,-0.17461166,17.278645,0.4933494,729.37665,0.10451512,34.74629,34.746593
4.029526,4.4103456,-0.010345459,0.2174484,0.51014084,0.120459996,0.021225333,-0.06591797,0,0,-0.00842393,-0.021595556,6922.755,7200,2,6,False,34.778618,0.14648502,-0.16614693,17.278645,0.5078834,729.9606,0.10709825,34.77831,34.778618
4.029526,4.3742566,-0.028402328,0.2174484,0.51014084,0.120459996,0.021225333,-0.06591797,0,0,-0.00842393,-0.021595556,6922.755,7200,2,6,False,34.778618,0.14648502,-0.16614693,17.278645,0.5078834,729.9606,0.10709825,34.77831,34.778618
4.029526,4.280853,0.03785515,0.2174484,0.51014084,0.120459996,0.021225333,-0.06591797,0,0,-0.00842393,-0.021595556,6922.755,7200,2,6,False,34.778618,0.14648502,-0.16614693,17.278645,0.5078834,729.9606,0.10709825,34.77831,34.778618
4.029526,4.1548963,-0.03744316,0.2174484,0.51014084,0.120459996,0.021225333,-0.06591797,0,0,-0.00842393,-0.021595556,6922.755,7200,2,6,False,34.778618,0.14648502,-0.16614693,17.278645,0.5078834,729.9606,0.10709825,34.77831,34.778618
4.029526,4.0650043,-0.089323044,0.2174484,0.51014084,0.120459996,0.021225333,-0.06591797,0,0,-0.00842393,-0.021595556,6922.755,7200,2,6,False,34.778618,0.14648502,-0.16614693,17.278645,0.5078834,729.9606,0.10709825,34.77831,34.778618
4.029526,4.029526,-0.026981354,0.2174484,0.51014084,0.120459996,0.021225333,-0.06591797,0,0,-0.00842393,-0.021595556,6922.755,7200,2,6,False,34.778618,0.14648502,-0.16614693,17.278645,0.5078834,729.9606,0.10709825,34.77831,34.778618
3.8289187,4.026449,0.019708633,0.22010887,0.4898752,0.10927461,0.020309806,-0.054931637,0,0,-0.008066098,-0.028678674,6918.909,7200,2,6,False,34.810974,0.14039323,-0.15816562,17.278645,0.4788789,730.5449,0.109528035,34.81069,34.810974
3.8289187,3.9903982,-0.015132904,0.22010887,0.4898752,0.10927461,0.020309806,-0.054931637,0,0,-0.008066098,-0.028678674,6918.909,7200,2,6,False,34.810974,0.14039323,-0.15816562,17.278645,0.4788789,730.5449,0.109528035,34.81069,34.810974
3.8289187,3.933163,-0.015132904,0.22010887,0.4898752,0.10927461,0.020309806,-0.054931637,0,0,-0.008066098,-0.028678674,6918.909,7200,2,6,False,34.810974,0.14039323,-0.15816562,17.278645,0.4788789,730.5449,0.109528035,34.81069,34.810974
3.8289187,3.8913422,-0.015132904,0.22010887,0.4898752,0.10927461,0.020309806,-0.054931637,0,0,-0.008066098,-0.028678674,6918.909,7200,2,6,False,34.810974,0.14039323,-0.15816562,17.278645,0.4788789,730.5449,0.109528035,34.81069,34.810974
3.8289187,3.867188,-0.015132904,0.22010887,0.4898752,0.10927461,0.020309806,-0.054931637,0,0,-0.008066098,-0.028678674,6918.909,7200,2,6,False,34.810974,0.14039323,-0.15816562,17.278645,0.4788789,730.5449,0.109528035,34.81069,34.810974
3.8289187,3.8289187,-0.015132904,0.22010887,0.4898752,0.10927461,0.020309806,-0.054931637,0,0,-0.008066098,-0.028678674,6918.909,7200,2,6,False,34.810974,0.14039323,-0.15816562,17.278645,0.4788789,730.5449,0.109528035,34.81069,34.810974
3.441654,3.7419467,-0.014476776,0.2186621,0.4516242,0.047031857,0.019272089,-0.06226301,0,0,-0.0077835573,-0.032328464,6916.039,7200,2,6,False,34.84356,0.1356024,-0.14994316,17.278645,0.49334762,731.12976,0.11179893,34.843296,34.84356
3.441654,3.651064,0.049743652,0.2186621,0.4516242,0.047031857,0.019272089,-0.06226301,0,0,-0.0077835573,-0.032328464,6916.039,7200,2,6,False,34.84356,0.1356024,-0.14994316,17.278645,0.49334762,731.12976,0.11179893,34.843296,34.84356
3.441654,3.596457,0.009433746,0.2186621,0.4516242,0.047031857,0.019272089,-0.06226301,0,0,-0.0077835573,-0.032328464,6916.039,7200,2,6,False,34.84356,0.1356024,-0.14994316,17.278645,0.49334762,731.12976,0.11179893,34.843296,34.84356
3.441654,3.5700376,-0.09719086,0.2186621,0.4516242,0.047031857,0.019272089,-0.06226301,0,0,-0.0077835573,-0.032328464,6916.039,7200,2,6,False,34.84356,0.1356024,-0.14994316,17.278645,0.49334762,731.12976,0.11179893,34.843296,34.84356
3.441654,3.527301,-0.022907257,0.2186621,0.4516242,0.047031857,0.019272089,-0.06226301,0,0,-0.0077835573,-0.032328464,6916.039,7200,2,6,False,34.84356,0.1356024,-0.14994316,17.278645,0.49334762,731.12976,0.11179893,34.843296,34.84356
3.441654,3.441654,0.01679039,0.2186621,0.4516242,0.047031857,0.019272089,-0.06226301,0,0,-0.0077835573,-0.032328464,6916.039,7200,2,6,False,34.84356,0.1356024,-0.14994316,17.278645,0.49334762,731.12976,0.11179893,34.843296,34.84356
3.1134505,3.388224,0.02300644,0.20852584,0.42670736,0.036139935,0.018356562,-0.054931637,0,0,-0.0074405978,-0.037596002,6919.3506,7200,2,6,False,34.874706,0.12974343,-0.14292987,17.278645,0.42079744,731.715,0.11392896,34.874466,34.874706
3.1134505,3.3327873,-0.021736145,0.20852584,0.42670736,0.036139935,0.018356562,-0.054931637,0,0,-0.0074405978,-0.037596002,6919.3506,7200,2,6,False,34.874706,0.12974343,-0.14292987,17.278645,0.42079744,731.715,0.11392896,34.874466,34.874706
3.1134505,3.2985146,-0.07471466,0.20852584,0.42670736,0.036139935,0.018356562,-0.054931637,0,0,-0.0074405978,-0.037596002,6919.3506,7200,2,6,False,34.874706,0.12974343,-0.14292987,17.278645,0.42079744,731.715,0.11392896,34.874466,34.874706
3.1134505,3.2582963,-0.013658524,0.20852584,0.42670736,0.036139935,0.018356562,-0.054931637,0,0,-0.0074405978,-0.037596002,6919.3506,7200,2,6,False,34.874706,0.12974343,-0.14292987,17.278645,0.42079744,731.715,0.11392896,34.874466,34.874706
3.1134505,3.1949222,0.011835098,0.20852584,0.42670736,0.036139935,0.018356562,-0.054931637,0,0,-0.0074405978,-0.037596002,6919.3506,7200,2,6,False,34.874706,0.12974343,-0.14292987,17.278645,0.42079744,731.715,0.11392896,34.874466,34.874706
3.1134505,3.1134505,-0.007347107,0.20852584,0.42670736,0.036139935,0.018356562,-0.054931637,0,0,-0.0074405978,-0.037596002,6919.3506,7200,2,6,False,34.874706,0.12974343,-0.14292987,17.278645,0.42079744,731.715,0.11392896,34.874466,34.874706
2.6567023,3.0536792,-0.010307312,0.19713049,0.38319522,0.02823934,0.01762414,-0.04394531,0,0,-0.0072182724,-0.041924514,6930.142,7200,2,6,False,34.904106,0.12597284,-0.13688363,17.278645,0.3627741,732.30054,0.11592844,34.903877,34.904106
2.6567023,2.969268,0.027862549,0.19713049,0.38319522,0.02823934,0.01762414,-0.04394531,0,0,-0.0072182724,-0.041924514,6930.142,7200,2,6,False,34.904106,0.12597284,-0.13688363,17.278645,0.3627741,732.30054,0.11592844,34.903877,34.904106
2.6567023,2.8880558,0.027862549,0.19713049,0.38319522,0.02823934,0.01762414,-0.04394531,0,0,-0.0072182724,-0.041924514,6930.142,7200,2,6,False,34.904106,0.12597284,-0.13688363,17.278645,0.3627741,732.30054,0.11592844,34.903877,34.904106
2.6567023,2.8340068,0.027862549,0.19713049,0.38319522,0.02823934,0.01762414,-0.04394531,0,0,-0.0072182724,-0.041924514,6930.142,7200,2,6,False,34.904106,0.12597284,-0.13688363,17.278645,0.3627741,732.30054,0.11592844,34.903877,34.904106
2.6567023,2.763966,0.027862549,0.19713049,0.38319522,0.02823934,0.01762414,-0.04394531,0,0,-0.0072182724,-0.041924514,6930.142,7200,2,6,False,34.904106,0.12597284,-0.13688363,17.278645,0.3627741,732.30054,0.11592844,34.903877,34.904106
2.6567023,2.6567023,0.027862549,0.19713049,0.38319522,0.02823934,0.01762414,-0.04394531,0,0,-0.0072182724,-0.041924514,6930.142,7200,2,6,False,34.904106,0.12597284,-0.13688363,17.278645,0.3627741,732.30054,0.11592844,34.903877,34.904106
2.5559704,2.5828347,-0.07790375,0.19263582,0.37918174,0.04708888,0.017044306,-0.03479004,0,0,-0.0069223987,-0.048555233,6944.6606,7200,2,6,False,34.932255,0.12090676,-0.13228792,17.278645,0.2757427,732.8863,0.117806375,34.932045,34.932255
2.5559704,2.5313683,-0.061811447,0.19263582,0.37918174,0.04708888,0.017044306,-0.03479004,0,0,-0.0069223987,-0.048555233,6944.6606,7200,2,6,False,34.932255,0.12090676,-0.13228792,17.278645,0.2757427,732.8863,0.117806375,34.932045,34.932255
2.5559704,2.5495782,0.025201797,0.19263582,0.37918174,0.04708888,0.017044306,-0.03479004,0,0,-0.0069223987,-0.048555233,6944.6606,7200,2,6,False,34.932255,0.12090676,-0.13228792,17.278645,0.2757427,732.8863,0.117806375,34.932045,34.932255
2.5559704,2.5707207,-0.013223648,0.19263582,0.37918174,0.04708888,0.017044306,-0.03479004,0,0,-0.0069223987,-0.048555233,6944.6606,7200,2,6,False,34.932255,0.12090676,-0.13228792,17.278645,0.2757427,732.8863,0.117806375,34.932045,34.932255
2.5559704,2.5681655,-0.03981781,0.19263582,0.37918174,0.04708888,0.017044306,-0.03479004,0,0,-0.0069223987,-0.048555233,6944.6606,7200,2,6,False,34.932255,0.12090676,-0.13228792,17.278645,0.2757427,732.8863,0.117806375,34.932045,34.932255
2.5559704,2.5559704,0.03089714,0.19263582,0.37918174,0.04708888,0.017044306,-0.03479004,0,0,-0.0069223987,-0.048555233,6944.6606,7200,2,6,False,34.932255,0.12090676,-0.13228792,17.278645,0.2757427,732.8863,0.117806375,34.932045,34.932255
2.443396,2.5677502,-0.038528442,0.1943068,0.3462395,0.059151668,0.016647577,-0.02380371,0,0,-0.006634187,-0.058887996,6958.2725,7200,2,6,False,34.9603,0.115965955,-0.12890244,17.278645,0.20312904,733.4725,0.11956105,34.96011,34.9603
2.443396,2.539519,0.033720016,0.1943068,0.3462395,0.059151668,0.016647577,-0.02380371,0,0,-0.006634187,-0.058887996,6958.2725,7200,2,6,False,34.9603,0.115965955,-0.12890244,17.278645,0.20312904,733.4725,0.11956105,34.96011,34.9603
2.443396,2.5108924,0.020978928,0.1943068,0.3462395,0.059151668,0.016647577,-0.02380371,0,0,-0.006634187,-0.058887996,6958.2725,7200,2,6,False,34.9603,0.115965955,-0.12890244,17.278645,0.20312904,733.4725,0.11956105,34.96011,34.9603
2.443396,2.4919846,-0.019670486,0.1943068,0.3462395,0.059151668,0.016647577,-0.02380371,0,0,-0.006634187,-0.058887996,6958.2725,7200,2,6,False,34.9603,0.115965955,-0.12890244,17.278645,0.20312904,733.4725,0.11956105,34.96011,34.9603
2.443396,2.471838,0.04764557,0.1943068,0.3462395,0.059151668,0.016647577,-0.02380371,0,0,-0.006634187,-0.058887996,6958.2725,7200,2,6,False,34.9603,0.115965955,-0.12890244,17.278645,0.20312904,733.4725,0.11956105,34.96011,34.9603
2.443396,2.443396,0.011651993,0.1943068,0.3462395,0.059151668,0.016647577,-0.02380371,0,0,-0.006634187,-0.058887996,6958.2725,7200,2,6,False,34.9603,0.115965955,-0.12890244,17.278645,0.20312904,733.4725,0.11956105,34.96011,34.9603
2.7690349,2.4568846,-0.09337425,0.20379587,0.38457805,0.042471573,0.016464472,-0.010986327,0,0,-0.006152135,-0.064459935,6968.57,7200,2,6,False,34.98944,0.10762937,-0.12720965,17.278645,0.1015672,734.05896,0.121217474,34.989277,34.98944
2.7690349,2.419826,-0.018053055,0.20379587,0.38457805,0.042471573,0.016464472,-0.010986327,0,0,-0.006152135,-0.064459935,6968.57,7200,2,6,False,34.98944,0.10762937,-0.12720965,17.278645,0.1015672,734.05896,0.121217474,34.989277,34.98944
2.7690349,2.388012,-0.018053055,0.20379587,0.38457805,0.042471573,0.016464472,-0.010986327,0,0,-0.006152135,-0.064459935,6968.57,7200,2,6,False,34.98944,0.10762937,-0.12720965,17.278645,0.1015672,734.05896,0.121217474,34.989277,34.98944
2.7690349,2.4306383,-0.018053055,0.20379587,0.38457805,0.042471573,0.016464472,-0.010986327,0,0,-0.006152135,-0.064459935,6968.57,7200,2,6,False,34.98944,0.10762937,-0.12720965,17.278645,0.1015672,734.05896,0.121217474,34.989277,34.98944
2.7690349,2.5700455,-0.018053055,0.20379587,0.38457805,0.042471573,0.016464472,-0.010986327,0,0,-0.006152135,-0.064459935,6968.57,7200,2,6,False,34.98944,0.10762937,-0.12720965,17.278645,0.1015672,734.05896,0.121217474,34.989277,34.98944
2.7690349,2.7690349,-0.018053055,0.20379587,0.38457805,0.042471573,0.016464472,-0.010986327,0,0,-0.006152135,-0.064459935,6968.57,7200,2,6,False,34.98944,0.10762937,-0.12720965,17.278645,0.1015672,734.05896,0.121217474,34.989277,34.98944
3.3947957,2.9988942,0.03019905,0.20768692,0.34701878,0.04872638,0.016464472,0,0,0,-0.0054806904,-0.06175523,6977.0054,7200,2,6,False,35.020042,0.09596665,-0.12720963,17.278645,8.940696E-07,734.64594,0.12285708,35.019913,35.020042
3.3947957,3.1230037,0.011312485,0.20768692,0.34701878,0.04872638,0.016464472,0,0,0,-0.0054806904,-0.06175523,6977.0054,7200,2,6,False,35.020042,0.09596665,-0.12720963,17.278645,8.940696E-07,734.64594,0.12285708,35.019913,35.020042
3.3947957,3.2017486,-0.028242111,0.20768692,0.34701878,0.04872638,0.016464472,0,0,0,-0.0054806904,-0.06175523,6977.0054,7200,2,6,False,35.020042,0.09596665,-0.12720963,17.278645,8.940696E-07,734.64594,0.12285708,35.019913,35.020042
3.3947957,3.2819722,0.05146408,0.20768692,0.34701878,0.04872638,0.016464472,0,0,0,-0.0054806904,-0.06175523,6977.0054,7200,2,6,False,35.020042,0.09596665,-0.12720963,17.278645,8.940696E-07,734.64594,0.12285708,35.019913,35.020042
3.3947957,3.3550909,-0.0021018982,0.20768692,0.34701878,0.04872638,0.016464472,0,0,0,-0.0054806904,-0.06175523,6977.0054,7200,2,6,False,35.020042,0.09596665,-0.12720963,17.278645,8.940696E-07,734.64594,0.12285708,35.019913,35.020042
3.3947957,3.3947957,-0.054681778,0.20768692,0.34701878,0.04872638,0.016464472,0,0,0,-0.0054806904,-0.06175523,6977.0054,7200,2,6,False,35.020042,0.09596665,-0.12720963,17.278645,8.940696E-07,734.64594,0.12285708,35.019913,35.020042
