MAIRA Recording v4
FIA F4 @ Mount Panorama Circuit -  (149s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-0.47483796,-0.7115952,0,0.3521714,0.019207861,0.034909785,0,0,0.0019711258,-0.033717215,7011.7295,6500,3,6,False,38.423153,-0.037868418,-0.0060453108,6.719512,-0.11604303,0.002628658,16.452087,4.879825,38.423134,38.423153,-0.034309413,0.27067447,0.02081208,-0.020718796,-0.0075774966,-0.0016002237,0.015888803,0.015545398,1,0
-0.47483796,-0.6933303,0,0.3521714,0.019207861,0.034909785,0,0,0.0019711258,-0.033717215,7011.7295,6500,3,6,False,38.423153,-0.037868418,-0.0060453108,6.719512,-0.11604303,0.0021605066,16.452087,4.879825,38.423134,38.423153,-0.035049297,0.23491341,0.022973815,-0.01771722,-0.007399862,0.000794651,0.015867954,0.015544636,1,0
-0.47483796,-0.6141591,0,0.3521714,0.019207861,0.034909785,0,0,0.0019711258,-0.033717215,7011.7295,6500,3,6,False,38.423153,-0.037868418,-0.0060453108,6.719512,-0.11604303,0.0016598615,16.452087,4.879825,38.423134,38.423153,-0.035796374,0.21450809,0.024028016,-0.014855711,-0.0078841075,0.0010472778,0.015847916,0.015549799,1,0
-0.47483796,-0.5398885,0,0.3521714,0.019207861,0.034909785,0,0,0.0019711258,-0.033717215,7011.7295,6500,3,6,False,38.423153,-0.037868418,-0.0060453108,6.719512,-0.11604303,0.0011493476,16.452087,4.879825,38.423134,38.423153,-0.03652325,0.20273894,0.024275744,-0.012019124,-0.008008404,0.00012193265,0.015825614,0.015552971,1,0
-0.47483796,-0.5002113,0,0.3521714,0.019207861,0.034909785,0,0,0.0019711258,-0.033717215,7011.7295,6500,3,6,False,38.423153,-0.037868418,-0.0060453108,6.719512,-0.11604303,0.00065441494,16.452087,4.879825,38.423134,38.423153,-0.037206683,0.19987416,0.024169529,-0.0092736995,-0.008343826,0.0004951419,0.015803266,0.015552185,1,0
-0.47483796,-0.47483796,0,0.3521714,0.019207861,0.034909785,0,0,0.0019711258,-0.033717215,7011.7295,6500,3,6,False,38.423153,-0.037868418,-0.0060453108,6.719512,-0.11604303,0.00012823191,16.452087,4.879825,38.423134,38.423153,-0.037868418,0.18836477,0.022676976,-0.006922646,-0.007935435,0.0017178608,0.015780155,0.015553143,1,0
-0.1392999,-0.37719613,0,0.33806232,0.020837879,0.018672595,0,0,0.0021128787,-0.034789734,7014.761,6500,3,6,False,38.47316,-0.040644538,-0.008463807,6.719512,-0.14510979,-0.00041100118,17.092518,4.879849,38.473137,38.47316,-0.038491055,0.18227798,0.020428095,-0.0048938096,-0.0076731807,0.0026879327,0.01575886,0.015559438,1,0
-0.1392999,-0.30049828,0,0.33806232,0.020837879,0.018672595,0,0,0.0021128787,-0.034789734,7014.761,6500,3,6,False,38.47316,-0.040644538,-0.008463807,6.719512,-0.14510979,-0.0009420511,17.092518,4.879849,38.473137,38.47316,-0.03905868,0.18161753,0.018083584,-0.0029586167,-0.007930264,0.00222192,0.015737766,0.015568166,1,0
-0.1392999,-0.23721342,0,0.33806232,0.020837879,0.018672595,0,0,0.0021128787,-0.034789734,7014.761,6500,3,6,False,38.47316,-0.040644538,-0.008463807,6.719512,-0.14510979,-0.0014281392,17.092518,4.879849,38.473137,38.47316,-0.039549507,0.18972635,0.016311938,-0.0009546684,-0.00777502,0.0018562763,0.015715318,0.015574091,1,0
-0.1392999,-0.1936558,0,0.33806232,0.020837879,0.018672595,0,0,0.0021128787,-0.034789734,7014.761,6500,3,6,False,38.47316,-0.040644538,-0.008463807,6.719512,-0.14510979,-0.001870267,17.092518,4.879849,38.473137,38.47316,-0.039970003,0.19736743,0.015020129,0.00093061663,-0.0077969385,0.0011908131,0.015693732,0.015578935,1,0
