Gen 4 @ Vegas - Back Stretch
InputTorque60Hz,InputTorque500Hz
-0.22709705,-0.09070151
-0.22709705,-0.14908363
-0.22709705,-0.18656698
-0.22709705,-0.21326461
-0.22709705,-0.22763522
1.5489284,-0.27468345
1.5489284,-0.025733732
1.5489284,0.32092613
1.5489284,0.69400334
1.5489284,0.93805087
1.5489284,1.1915973
1.5489284,1.4069961
1.5489284,1.5529805
1.5489284,1.5521603
0.093716994,1.4513857
0.093716994,1.2708101
0.093716994,1.0330403
0.093716994,0.7640442
0.093716994,0.49500644
0.093716994,0.29313046
0.093716994,0.17321894
0.093716994,0.09048307
1.3035971,-0.11666363
1.3035971,-0.02786966
1.3035971,0.0995924
1.3035971,0.2602629
1.3035971,0.49411032
