Super Formula Light @ Imola - Road Texture
InputTorque60Hz,InputTorque500Hz
-6.4932,-6.6846
-6.4932,-6.6038
-6.4932,-6.5345
-6.4932,-6.4887
-6.4685,-6.3556
-6.4685,-6.297
-6.4685,-6.2815
-6.4685,-6.303
-6.4685,-6.3932
-6.4685,-6.4685
-6.4685,-6.4935
-6.4685,-6.4675
-6.4685,-6.4676
-6.1708,-6.375
-6.1708,-6.3245
-6.1708,-6.3391
-6.1708,-6.415
-6.1708,-6.4527
-6.1708,-6.4075
-6.1708,-6.2701
-6.1708,-6.168
-6.6172,-6.1163
-6.6172,-6.2454
-6.6172,-6.4033
-6.6172,-6.6235
-6.6172,-6.7052
-6.6172,-6.7063
-6.6172,-6.6535
-6.6172,-6.619
-7.0913,-6.7037
-7.0913,-6.8499
-7.0913,-6.9343
-7.0913,-6.9462
-7.0913,-6.9083
-7.0913,-6.9018
-7.0913,-6.9681
-7.0913,-7.0961
-7.0913,-7.0926
-7.3094,-7.2938
-7.3094,-7.3646
-7.3094,-7.3322
-7.3094,-7.2584
-7.3094,-7.154
-7.3094,-7.1345
-7.3094,-7.2145
-7.3094,-7.3087
-7.5822,-7.4066
-7.5822,-7.4613
-7.5822,-7.457
-7.5822,-7.4269
-7.5822,-7.3968
-7.5822,-7.411
-7.5822,-7.4996
-7.5822,-7.5821
-7.5822,-7.5841
-8.1219,-7.7148
-8.1219,-7.788
-8.1219,-7.829
-8.1219,-7.8717
-8.1219,-7.9167
-8.1219,-7.9701
-8.1219,-8.0452
-8.1219,-8.1151
-6.5717,-8.0157
-6.5717,-7.7414
-6.5717,-7.4557
-6.5717,-7.007
-6.5717,-6.7832
-6.5717,-6.6742
-6.5717,-6.5958
-6.5717,-6.5708
-6.1119,-6.3781
-6.1119,-6.2316
-6.1119,-6.007
-6.1119,-5.8677
-6.1119,-5.7851
-6.1119,-5.8177
-6.1119,-5.9068
-6.1119,-6.1018
-5.8611,-6.1775
-5.8611,-6.095
-5.8611,-5.9801
-5.8611,-5.8788
-5.8611,-5.8079
-5.8611,-5.7818
-5.8611,-5.8151
-5.8611,-5.8649
-5.8611,-5.8627
-5.4566,-5.926
-5.4566,-5.94
-5.4566,-5.9147
-5.4566,-5.8522
-5.4566,-5.7606
-5.4566,-5.6676
-5.4566,-5.5659
-5.4566,-5.4446
-5.4566,-5.4528
-5.2048,-5.2991
-5.2048,-5.1202
-5.2048,-5.0541
-5.2048,-5.0414
-5.2048,-5.1083
-5.2048,-5.1682
-5.2048,-5.1978
-5.5162,-5.1548
-5.5162,-5.0902
-5.5162,-5.107
-5.5162,-5.22
-5.5162,-5.4034
-5.5162,-5.498
-5.5162,-5.5455
-5.5162,-5.5151
-5.5162,-5.516
-4.831,-5.4468
-4.831,-5.4387
-4.831,-5.4429
-4.831,-5.4188
-4.831,-5.3237
-4.831,-5.155
-4.831,-4.9946
-4.831,-4.8159
-3.7459,-4.582
-3.7459,-4.4416
-3.7459,-4.33
-3.7459,-4.1975
-3.7459,-4.1064
-3.7459,-3.9628
-3.7459,-3.8511
-3.7459,-3.7557
-3.9586,-3.624
-3.9586,-3.5155
-3.9586,-3.4834
-3.9586,-3.5416
-3.9586,-3.654
-3.9586,-3.812
-3.9586,-3.898
-3.9586,-3.9657
-3.9586,-3.9593
-4.3499,-4.0974
-4.3499,-4.2258
-4.3499,-4.3728
-4.3499,-4.5602
-4.3499,-4.6613
-4.3499,-4.589
-4.3499,-4.4795
-4.3499,-4.3408
-4.3709,-4.2461
-4.3709,-4.3641
-4.3709,-4.5039
-4.3709,-4.6967
-4.3709,-4.7566
-4.3709,-4.7067
-4.3709,-4.5263
-4.3709,-4.3577
-3.6769,-4.0351
-3.6769,-3.876
-3.6769,-3.8245
-3.6769,-3.8268
-3.6769,-3.8409
-3.6769,-3.7931
-3.6769,-3.7311
-3.6769,-3.675
-3.6769,-3.6736
-4.5982,-3.699
-4.5982,-3.8171
-4.5982,-4.0665
-4.5982,-4.382
-4.5982,-4.6495
-4.5982,-4.7477
-4.5982,-4.7208
-4.5982,-4.5948
-4.1615,-4.518
-4.1615,-4.5602
-4.1615,-4.6045
-4.1615,-4.6241
-4.1615,-4.5548
-4.1615,-4.3792
-4.1615,-4.2746
-4.1615,-4.1583
-4.1615,-4.1554
-4.2065,-4.1273
-4.2065,-4.1886
-4.2065,-4.2934
-4.2065,-4.3198
-4.2065,-4.2546
-4.2065,-4.1837
-4.2065,-4.1407
-4.2065,-4.2075
-4.3565,-4.4245
-4.3565,-4.6037
-4.3565,-4.6783
-4.3565,-4.6755
-4.3565,-4.6112
-4.3565,-4.5277
-4.3565,-4.4416
-4.3565,-4.3471
-4.3565,-4.353
-4.1994,-4.0621
-4.1994,-3.8426
-4.1994,-3.7515
-4.1994,-3.7693
-4.1994,-3.8903
-4.1994,-4.0991
-4.1994,-4.1836
-4.7072,-3.9751
-4.7072,-3.7261
-4.7072,-3.7974
-4.7072,-4.1335
-4.7072,-4.5912
-4.7072,-5.0335
-4.7072,-5.0469
-4.7072,-4.6808
-4.7072,-4.7017
-3.9983,-3.9262
-3.9983,-3.5458
-3.9983,-3.2945
-3.9983,-3.3023
-3.9983,-3.4732
-3.9983,-3.6647
-3.9983,-3.8819
-3.9983,-3.9846
-5.1293,-4.2601
-5.1293,-4.5303
-5.1293,-4.8212
-5.1293,-5.0332
-5.1293,-5.2675
-5.1293,-5.4099
-5.1293,-5.343
-5.1293,-5.1124
-5.1293,-5.1229
-2.9563,-4.626
-2.9563,-4.2586
-2.9563,-4.1158
-2.9563,-4.0968
-2.9563,-4.0308
-2.9563,-3.8027
-2.9563,-3.3655
-2.9563,-2.9344
-1.6515,-2.3763
-1.6515,-2.1605
-1.6515,-2.0716
-1.6515,-1.9627
-1.6515,-1.8838
-1.6515,-1.7877
-1.6515,-1.7162
-1.6515,-1.6446
-2.0282,-1.7048
-2.0282,-1.6776
-2.0282,-1.6032
-2.0282,-1.5198
-2.0282,-1.5121
-2.0282,-1.5721
-2.0282,-1.7081
-2.0282,-2.0278
-2.0282,-2.0458
-2.0179,-2.4818
-2.0179,-2.6131
-2.0179,-2.658
-2.0179,-2.6422
-2.0179,-2.5487
-2.0179,-2.4044
-2.0179,-2.1334
-2.0179,-2.0064
-1.5853,-1.9348
-1.5853,-1.9483
-1.5853,-1.9672
-1.5853,-1.946
-1.5853,-1.8556
-1.5853,-1.7266
-1.5853,-1.6403
-1.5853,-1.5844
-1.5853,-1.5834
-2.0079,-1.6667
-2.0079,-1.7239
-2.0079,-1.7992
-2.0079,-1.8471
-2.0079,-1.8881
-2.0079,-1.9279
-2.0079,-1.9616
-2.7217,-2.153
-2.7217,-2.3088
-2.7217,-2.4619
-2.7217,-2.5934
-2.7217,-2.6591
-2.7217,-2.6712
-2.7217,-2.6893
-2.7217,-2.7232
-2.7217,-2.7221
-3.0996,-2.8275
-3.0996,-2.9454
-3.0996,-3.0218
-3.0996,-3.0348
-3.0996,-3.0193
-3.0996,-3.009
-3.0996,-3.0362
-3.0996,-3.1037
-3.0919,-3.171
-3.0919,-3.1797
-3.0919,-3.172
-3.0919,-3.1545
-3.0919,-3.1483
-3.0919,-3.1533
-3.0919,-3.1316
-3.0919,-3.0931
-1.7719,-2.787
-1.7719,-2.5745
-1.7719,-2.2488
-1.7719,-2.0673
-1.7719,-1.9631
-1.7719,-1.8601
-1.7719,-1.8098
-1.7719,-1.7714
-1.7719,-1.7701
-2.1501,-1.7076
-2.1501,-1.705
-2.1501,-1.7127
-2.1501,-1.7325
-2.1501,-1.7536
-2.1501,-1.8762
-2.1501,-2.0065
-2.1501,-2.1618
-2.1557,-2.3274
-2.1557,-2.3929
-2.1557,-2.4139
-2.1557,-2.4262
-2.1557,-2.4439
-2.1557,-2.3751
-2.1557,-2.249
-2.1557,-2.1488
-1.9705,-1.9101
-1.9705,-1.8291
-1.9705,-1.8748
-1.9705,-2.0508
-1.9705,-2.2251
-1.9705,-2.2578
-1.9705,-2.1338
-1.9705,-1.9638
-1.9705,-1.9603
-2.4849,-1.7233
-2.4849,-1.5903
-2.4849,-1.5022
-2.4849,-1.5452
-2.4849,-1.71
-2.4849,-1.91
-2.4849,-2.2416
-2.4849,-2.4732
-2.5698,-2.7889
-2.5698,-2.8678
-2.5698,-2.8241
-2.5698,-2.7034
-2.5698,-2.5411
-2.5698,-2.5172
-2.5698,-2.5443
-2.5698,-2.5662
-2.5698,-2.5711
-2.1641,-2.5992
-2.1641,-2.6089
-2.1641,-2.6735
-2.1641,-2.7895
-2.1641,-2.8487
-2.1641,-2.6816
-2.1641,-2.3792
-2.1641,-2.1657
-1.8076,-1.9281
-1.8076,-1.8128
-1.8076,-1.7199
-1.8076,-1.704
-1.8076,-1.7456
-1.8076,-1.7959
-1.8076,-1.816
-1.8076,-1.8075
-1.8076,-1.8072
-3.0146,-1.8089
-3.0146,-1.9401
-3.0146,-2.1082
-3.0146,-2.4207
-3.0146,-2.6857
-3.0146,-2.8556
-3.0146,-2.9814
-3.0146,-3.0105
-2.0311,-2.9538
-2.0311,-2.8902
-2.0311,-2.7417
-2.0311,-2.6056
-2.0311,-2.4043
-2.0311,-2.2781
-2.0311,-2.1062
-2.0311,-2.038
-1.8657,-1.9499
-1.8657,-1.997
-1.8657,-2.087
-1.8657,-2.2457
-1.8657,-2.2954
-1.8657,-2.2244
-1.8657,-2.0159
-1.8657,-1.858
-1.9324,-1.6702
-1.9324,-1.5276
-1.9324,-1.4825
-1.9324,-1.5361
-1.9324,-1.645
-1.9324,-1.8523
-1.9324,-1.9234
-1.9324,-1.9319
-1.9324,-1.9331
-3.1508,-1.8809
-3.1508,-1.7999
-3.1508,-1.8427
-3.1508,-1.988
-3.1508,-2.3584
-3.1508,-2.6808
-3.1508,-3.0591
-3.1508,-3.1706
-2.8813,-3.2194
-2.8813,-3.1538
-2.8813,-3.1314
-2.8813,-3.1498
-2.8813,-3.1708
-2.8813,-3.1054
-2.8813,-2.9741
-2.8813,-2.8817
-2.8813,-2.8776
-3.4244,-3.0169
-3.4244,-3.1819
-3.4244,-3.2531
-3.4244,-3.3068
-3.4244,-3.345
-3.4244,-3.4272
-3.4244,-3.4502
-3.4244,-3.4233
-2.6291,-3.3598
-2.6291,-3.3528
-2.6291,-3.275
-2.6291,-3.1562
-2.6291,-2.9274
-2.6291,-2.7858
-2.6291,-2.66
-2.6291,-2.6249
-2.8379,-2.6048
-2.8379,-2.6131
-2.8379,-2.5897
-2.8379,-2.5457
-2.8379,-2.5247
-2.8379,-2.5606
-2.8379,-2.7096
-2.8379,-2.842
-2.8379,-2.838
-3.4112,-2.9057
-3.4112,-2.8222
-3.4112,-2.7693
-3.4112,-2.7854
-3.4112,-2.9628
-3.4112,-3.1787
-3.4112,-3.3226
-3.4112,-3.4221
-3.9072,-3.5027
-3.9072,-3.6046
-3.9072,-3.7149
-3.9072,-3.8492
-3.9072,-4.062
-3.9072,-4.1047
-3.9072,-3.9951
-3.9072,-3.8985
-2.156,-3.6839
-2.156,-3.7153
-2.156,-3.8058
-2.156,-3.824
-2.156,-3.648
-2.156,-3.1958
-2.156,-2.5382
-2.156,-2.1112
-2.156,-2.1391
-2.3453,-1.7735
-2.3453,-1.7537
-2.3453,-1.8997
-2.3453,-2.1123
-2.3453,-2.263
-2.3453,-2.2743
-2.3453,-2.2946
-2.3453,-2.3468
-4.7264,-2.9122
-4.7264,-3.4139
-4.7264,-3.9325
-4.7264,-4.4269
-4.7264,-4.7713
-4.7264,-4.8785
-4.7264,-4.8227
-4.7264,-4.7178
-3.5779,-4.5952
-3.5779,-4.6386
-3.5779,-4.7357
-3.5779,-4.7657
-3.5779,-4.6274
-3.5779,-4.3375
-3.5779,-3.8684
-3.5779,-3.589
-3.5779,-3.5631
-3.0936,-3.2552
-3.0936,-3.2859
-3.0936,-3.4228
-3.0936,-3.5851
-3.0936,-3.5386
-3.0936,-3.3242
-3.0936,-3.1734
-3.0936,-3.0879
-6.1525,-3.4465
-6.1525,-3.9993
-6.1525,-4.3954
-6.1525,-4.9311
-6.1525,-5.3156
-6.1525,-5.6949
-6.1525,-6.0013
-6.1525,-6.1747
-6.0573,-6.1877
-6.0573,-6.1923
-6.0573,-6.1884
-6.0573,-6.161
-6.0573,-6.1289
-6.0573,-6.0948
-6.0573,-6.0647
-6.0573,-6.0572
-6.0573,-6.0569
-5.6448,-5.9114
-5.6448,-5.8051
-5.6448,-5.7527
-5.6448,-5.7214
-5.6448,-5.6862
-5.6448,-5.6588
-5.6448,-5.6467
-5.6448,-5.6447
-5.6543,-5.6121
-5.6543,-5.6471
-5.6543,-5.7739
-5.6543,-5.8972
-5.6543,-5.9411
-5.6543,-5.8299
-5.6543,-5.7094
-5.6543,-5.6538
-5.8754,-5.8451
-5.8754,-6.0261
-5.8754,-6.2073
-5.8754,-6.2611
-5.8754,-6.1635
-5.8754,-5.9934
