Super Formula Light @ Imola - Corners 16, 17, & 1
InputTorque60Hz,InputTorque500Hz
-0.21511926,-0.21474718
0.6009029,-0.24531722
0.6009029,-0.22897103
0.6009029,-0.17386813
0.6009029,-0.066579394
0.6009029,0.11171447
0.6009029,0.28885928
0.6009029,0.46365786
0.6009029,0.6047676
0.6009029,0.6057061
0.3313702,0.63122237
0.3313702,0.551742
0.3313702,0.42266816
0.3313702,0.2993275
0.3313702,0.25158796
0.3313702,0.2564571
0.3313702,0.29144457
0.3313702,0.33230615
1.5747743,0.29333898
1.5747743,0.42620772
1.5747743,0.6279713
1.5747743,0.85221344
1.5747743,1.0642967
1.5747743,1.2412249
1.5747743,1.4189168
1.5747743,1.5787779
2.369607,1.8103188
2.369607,2.05742
2.369607,2.3423948
2.369607,2.6115239
2.369607,2.8045118
2.369607,2.7759929
2.369607,2.5933783
2.369607,2.3636758
2.369607,2.3627279
1.9938214,1.8192983
1.9938214,1.6703188
1.9938214,1.7052295
1.9938214,1.8630513
1.9938214,2.0641541
1.9938214,2.1772747
1.9938214,2.1405199
1.9938214,1.9902076
1.9938214,1.9901549
1.7124455,1.4438913
1.7124455,1.3381599
1.7124455,1.4740423
1.7124455,1.752108
1.7124455,2.0178792
1.7124455,2.0887778
1.7124455,1.9563671
1.7124455,1.70716
0.6480584,1.4097322
0.6480584,1.3072932
0.6480584,1.2468507
0.6480584,1.207671
0.6480584,1.1599001
0.6480584,1.0467359
0.6480584,0.8555224
0.6480584,0.6398976
0.39152974,0.4399968
0.39152974,0.3861455
0.39152974,0.33337754
0.39152974,0.26950225
0.39152974,0.19750772
0.39152974,0.20969924
0.39152974,0.28887483
0.39152974,0.39429617
1.1454057,0.78230983
1.1454057,1.0757221
1.1454057,1.2850922
1.1454057,1.3719395
1.1454057,1.3471485
1.1454057,1.2891898
1.1454057,1.2135737
1.1454057,1.1447077
0.32796103,0.9316159
0.32796103,0.80292916
0.32796103,0.69095135
0.32796103,0.61154175
0.32796103,0.5844961
0.32796103,0.5263513
0.32796103,0.42941818
0.32796103,0.32535213
0.32796103,0.32639223
-0.12987958,0.28623942
-0.12987958,0.36760682
-0.12987958,0.43140128
-0.12987958,0.4245878
-0.12987958,0.31020755
-0.12987958,0.15190235
-0.12987958,-0.008867636
-0.12987958,-0.13359189
-0.59901977,-0.1442753
-0.59901977,-0.17748621
-0.59901977,-0.23389643
-0.59901977,-0.31207877
-0.59901977,-0.41041663
-0.59901977,-0.47658294
-0.59901977,-0.5399758
-0.59901977,-0.6008126
-0.59901977,-0.6009834
-0.50305265,-0.4726101
-0.50305265,-0.48748967
-0.50305265,-0.56017834
-0.50305265,-0.67247087
-0.50305265,-0.81040615
-0.50305265,-0.8433106
-0.50305265,-0.7211713
-0.50305265,-0.48659438
-0.39806938,-0.16241787
-0.39806938,-0.06673948
-0.39806938,-0.051263463
-0.39806938,-0.09232414
-0.39806938,-0.16883354
-0.39806938,-0.23985225
-0.39806938,-0.32285625
-0.39806938,-0.40478802
-0.7451304,-0.5865921
-0.7451304,-0.71396804
-0.7451304,-0.7940771
-0.7451304,-0.83607095
-0.7451304,-0.8700099
-0.7451304,-0.8827794
-0.7451304,-0.835618
-0.7451304,-0.7431492
0.23240377,-0.52115977
0.23240377,-0.33872452
0.23240377,-0.16233175
0.23240377,0.0047113746
0.23240377,0.13819048
0.23240377,0.15085045
0.23240377,0.17079781
0.23240377,0.23415618
0.23240377,0.23428893
1.7007104,0.8961671
1.7007104,1.3996328
1.7007104,1.831876
1.7007104,2.136415
1.7007104,2.2331429
1.7007104,2.1565652
1.7007104,1.9429005
1.6212537,1.3364482
1.6212537,1.1083782
1.6212537,0.89094377
1.6212537,0.84428954
1.6212537,0.92863387
1.6212537,1.13095
1.6212537,1.4382861
1.6212537,1.650844
